FacilityReportID;ReportingYear;PollutantName;MTonnes;FacilityName;City;CountryName;latitude;longitude;NACEMainEconomicActivityName
1382496;2014;Carbon dioxide (CO2);0.119;UPM GmbH, Werk Augsburg;Augsburg;Germany;48.37989394;10.90143467;Manufacture of paper and paperboard
1382522;2014;Carbon dioxide (CO2);0.185;Märker Kalk GmbH;Harburg (Schwaben);Germany;48.77380131;10.69959166;Manufacture of lime and plaster
1382528;2014;Carbon dioxide (CO2);1.63;Kraftwerk Fenne;Völklingen;Germany;49.24913206;6.878998636;Production of electricity
1382529;2014;Carbon dioxide (CO2);1.35;GKW -Gichtgaskraftwerk Dillingen GmbH & Co. KG;Dillingen/Saar;Germany;49.35459012;6.741667403;Production of electricity
1382551;2014;Carbon dioxide (CO2);1.35;Vattenfall Europe Wärme  HKW Klingenberg;Berlin;Germany;52.49001791;13.49595929;Production of electricity
1382552;2014;Carbon dioxide (CO2);0.325;Vattenfall Europe Wärme HKW Lichterfelde;Berlin;Germany;52.4233849;13.30959482;Production of electricity
1382553;2014;Carbon dioxide (CO2);3.04;Vattenfall Europe Wärme HKW Reuter-West;Berlin;Germany;52.53524746;13.24371224;Production of electricity
1382624;2014;Carbon dioxide (CO2);1.45;DONG Energy A/S - Esbjergværket;Esbjerg;Denmark;55.45512682;8.45784516;Production of electricity
1382630;2014;Carbon dioxide (CO2);0.369;DONG ENERGY POWER A/S - Skærbækværket;Fredericia;Denmark;55.51328869;9.613391518;Production of electricity
1382631;2014;Carbon dioxide (CO2);0.121;DONG ENERGY POWER A/S, H.C. Ørstedværket;København SV;Denmark;55.6567173;12.55610236;Production of electricity
1382632;2014;Carbon dioxide (CO2);0.119;I/S AMAGERFORBRÆNDINGEN;København S;Denmark;55.663086;12.57117187;Treatment and disposal of non-hazardous waste
1382645;2014;Carbon dioxide (CO2);0.944;DONG ENERGY POWER A/S;Kalundborg;Denmark;55.6614725;11.08481316;Production of electricity
1382672;2014;Carbon dioxide (CO2);1.26;HOFOR Energiproduktion A/S Amagerværket;København S;Denmark;55.68458291;12.62610172;Production of electricity
1382690;2014;Carbon dioxide (CO2);1.25;Vattenfall A/S                   Fynsværket;Odense C;Denmark;55.42941166;10.41021168;Production of electricity
1382694;2014;Carbon dioxide (CO2);0.126;Nordic Sugar A/S                 Nykøbing;Nykøbing F;Denmark;54.74224219;11.89138303;Manufacture of sugar
1382706;2014;Carbon dioxide (CO2);2.04;Nordjyllandsværket;Vodskov;Denmark;57.07756642;10.04041445;Production of electricity
1382714;2014;Carbon dioxide (CO2);0.208;Mærsk Olie og Gas A/S;Esbjerg;Denmark;55.71727957;4.75057605;Extraction of crude petroleum
1382725;2014;Carbon dioxide (CO2);0.392;Mærsk Olie og Gas A/S;Esbjerg;Denmark;55.4807992;5.1088522;Extraction of crude petroleum
1382738;2014;Carbon dioxide (CO2);1.85;DONG ENERGY POWER A/S, Studstrupværket;Skødstrup;Denmark;56.25145243;10.34375195;Production of electricity
1382752;2014;Carbon dioxide (CO2);0.187;I/S VESTFORBRÆNDING, GLOSTRUP;Glostrup;Denmark;55.706614;12.42168207;Treatment and disposal of non-hazardous waste
1382754;2014;Carbon dioxide (CO2);0.518;STATOIL REFINING DENMARK A/S;Kalundborg;Denmark;55.65423591;11.0970341;Manufacture of refined petroleum products
1382776;2014;Carbon dioxide (CO2);0.158;NORDGROUP A/S;Nyborg;Denmark;55.30223829;10.81519296;Treatment and disposal of hazardous waste
1382789;2014;Carbon dioxide (CO2);0.227;Mærsk Olie og Gas A/S;Esbjerg;Denmark;55.5815499;4.76022128;Extraction of crude petroleum
1382826;2014;Carbon dioxide (CO2);0.425;A/S DANSK SHELL                   SHELL-RAFFINADERIET;Fredericia;Denmark;55.58978046;9.748466911;Manufacture of refractory products
1382834;2014;Carbon dioxide (CO2);0.884;DONG ENERGY POWER A/S, Avedøreværket;Hvidovre;Denmark;55.60212253;12.4837047;Production of electricity
1382840;2014;Carbon dioxide (CO2);1.72;AALBORG PORTLAND A/S;Aalborg Øst;Denmark;57.06253862;9.976490263;Manufacture of cement
1382842;2014;Carbon dioxide (CO2);0.138;Mærsk Olie og Gas A/S;Esbjerg;Denmark;55.72320351;4.80320236;Extraction of crude petroleum
1382862;2014;Carbon dioxide (CO2);0.127;ODENSE KRAFTVARMEVÆRK A/S;Odense C;Denmark;55.42941166;10.41021168;Production of electricity
1382876;2014;Carbon dioxide (CO2);0.109;AVV I/S Forbrændingsanlægget;Hjørring;Denmark;57.45306505;10.0320236;Treatment and disposal of non-hazardous waste
1384402;2014;Carbon dioxide (CO2);1.73;TITAN CEMENT S.A. - KAMARI   PLANT;KAMARI, DERVENOCHORIA;Greece;38.130175;23.524575;Manufacture of cement
1384409;2014;Carbon dioxide (CO2);1.08;HERACLES G.C.Co, MILAKI PLANT;ALIVERI;Greece;38.374882;24.063928;Manufacture of cement
1384412;2014;Carbon dioxide (CO2);2.11;MOTOR OIL (HELLAS) - CORINTHOS REFINERIES S.A.;SOUSSAKI, AG. THEODORI;Greece;37.921944;23.075;Manufacture of refined petroleum products
1384417;2014;Carbon dioxide (CO2);0.175;AGIOS NIKOLAOS 444,48MW POWER PLANT;DISTOMO;Greece;38.35722;22.688615;Production of electricity
1384423;2014;Carbon dioxide (CO2);0.558;PPC S.A. SES ALIVERIOY;TAMINEI;Greece;38.389915;24.05234;Production of electricity
1384425;2014;Carbon dioxide (CO2);2.78;PPC S.A. SES MEGALOPOLIS A’;MEGALOPOLI;Greece;37.418129;22.108283;Production of electricity
1384427;2014;Carbon dioxide (CO2);0.128;KORINTHOS POWER S.A;SOUSSAKI, AG. THEODORI;Greece;37.923611;23.071666;Production of electricity
1384429;2014;Carbon dioxide (CO2);1.29;HERACLES G.C.Co, VOLOS PLANT;PORTARIA;Greece;39.3544;22.9859;Manufacture of cement
1384432;2014;Carbon dioxide (CO2);0.24;HELLENIC PETROLEUM S.A. - THESSALONIKI INDUSTRIAL COMPLEX;IONIA;Greece;40.6795;22.878;Manufacture of refined petroleum products
1384434;2014;Carbon dioxide (CO2);0.213;THISVI 421,6 MW POWER PLANT;THISVI;Greece;38.238797;22.95;Production of electricity
1384436;2014;Carbon dioxide (CO2);1.18;ALUMINIUM OF GREECE I.C.S.A.;PREFECTURE OF VOIOTIA;Greece;38.362047;22.689103;Aluminium production
1384439;2014;Carbon dioxide (CO2);0.234;HERON II VIOTIA S.A;THIVA;Greece;38.279486;23.329455;Production of electricity
1384442;2014;Carbon dioxide (CO2);2.42;PPC S.A. SES MEGALOPOLIS B’;MEGALOPOLIS;Greece;37.41566109;22.0666061;Production of electricity
1384443;2014;Carbon dioxide (CO2);0.882;TITAN CEMENT S.A. - DREPANO   PLANT;RION;Greece;38.3353;21.845428;Manufacture of cement
1384452;2014;Carbon dioxide (CO2);2.54;PPC S.A. SES PTOLEMAIDAS;PTOLEMAIDA;Greece;40.479278;21.728031;Production of electricity
1384454;2014;Carbon dioxide (CO2);0.148;PPC S.A. SES KOMOTINIS;KOMOTINI;Greece;41.064468;25.489605;Production of electricity
1384455;2014;Carbon dioxide (CO2);0.495;PPC S.A. SES RODOY;SORONI;Greece;36.377573;28.01736;Production of electricity
1384456;2014;Carbon dioxide (CO2);0.162;PPC S.A. AES LESVOS;MYTILINI;Greece;39.118565;26.549128;Production of electricity
1384458;2014;Carbon dioxide (CO2);0.715;PPC S.A. SES LINOPERAMATON;GAZI;Greece;35.341181;25.051166;Production of electricity
1384460;2014;Carbon dioxide (CO2);0.876;PPC S.A. SES KERATEAS-LAYRIOY;KERATEA;Greece;37.746954;24.066333;Production of electricity
1384461;2014;Carbon dioxide (CO2);1.91;HELLENIC PETROLEUM S.A. –SOUTH REFINERIES COMPLEX – ELEFSIS INDUSTRIAL FACILITIES;ELEFSINA;Greece;38.042222;23.510833;Manufacture of refined petroleum products
1384470;2014;Carbon dioxide (CO2);0.805;LARYMNA METALLURGIC PLANT;OPOUNTII;Greece;38.565389;23.29475;Manufacture of basic iron and steel and of ferro-alloys
1384481;2014;Carbon dioxide (CO2);0.942;TITAN CEMENT S.A. - THESSALONIKI   PLANT;EYKARPIA;Greece;38.130175;23.524575;Manufacture of cement
1384485;2014;Carbon dioxide (CO2);11.8;PPC S.A. SES AGIOY DHMHTRIOY;AGIOS DIMITRIOS, ELLISPONTOS;Greece;40.392099;21.929411;Production of electricity
1384489;2014;Carbon dioxide (CO2);0.107;PPC S.A. AES PAROS;PAROS;Greece;37.126;25.254681;Production of electricity
1384498;2014;Carbon dioxide (CO2);0.243;HELLENIC FERTILIZERS AND CHEMICALS ELFE S.A.;KAVALA;Greece;40.955;24.479444;Manufacture of fertilisers and nitrogen compounds
1384499;2014;Carbon dioxide (CO2);8.55;PPC S.A. SES KARDIAS;KARDIA, YPSILANTIS;Greece;40.407152;21.788378;Production of electricity
1384502;2014;Carbon dioxide (CO2);0.154;PPC S.A. AES KOS;KOS;Greece;36.823;27.048;Production of electricity
1384504;2014;Carbon dioxide (CO2);0.113;PPC S.A. AES CHIOS;AGIOS MINAS, CHIOS;Greece;38.331262;26.154079;Production of electricity
1384507;2014;Carbon dioxide (CO2);1.39;HELLENIC PETROLEUM S.A. - INDUSTRIAL DIVISION OF ASPROPYRGOS;ASPROPYRGOS;Greece;38.032359;23.602761;Manufacture of refined petroleum products
1384508;2014;Carbon dioxide (CO2);0.174;HALYPS BUILDING MATERIALS S.A.;ASPROPYRGOS;Greece;38.036169;23.59245;Manufacture of cement
1384512;2014;Carbon dioxide (CO2);0.165;ELPEDISON POWER S.A. - THESSALONIKI 390MW POWER PLANT;THESSALONIKI;Greece;40.687135;22.885303;Production of electricity
1384513;2014;Carbon dioxide (CO2);4.1;PPC S.A. SES AMYNTAIOY;AMYNTAIO;Greece;40.618684;21.682342;Production of electricity
1384514;2014;Carbon dioxide (CO2);2.1;PPC S.A. SES MELITIS;FLORINA;Greece;40.814022;21.598292;Production of electricity
1384517;2014;Carbon dioxide (CO2);0.73;PPC S.A. SES ATHERINOLAKKOY;LEFKI;Greece;35.004906;26.138036;Production of electricity
1384518;2014;Carbon dioxide (CO2);0.383;PPC S.A. SES XANION;ELEFTHERIOS VENIZELOS;Greece;35.488121;24.038341;Production of electricity
1404789;2014;Carbon dioxide (CO2);0.108;O.R.I. MARTIN S.P.A.;BRESCIA;Italy;45.533333;10.226944;Manufacture of basic iron and steel and of ferro-alloys
1404819;2014;Carbon dioxide (CO2);0.109;MUNKSJO ITALIA SPA;MATHI;Italy;45.253333;7.539722;Manufacture of paper and paperboard
1404826;2014;Carbon dioxide (CO2);0.159;Cementeria di Castelraimondo;CASTELRAIMONDO;Italy;43.218611;13.084444;Manufacture of cement
1404875;2014;Carbon dioxide (CO2);0.151;Orion Engineered Carbons S.r.l.;RAVENNA;Italy;44.433333;12.233333;Manufacture of other inorganic basic chemicals
1404884;2014;Carbon dioxide (CO2);0.616;VOGHERA ENERGIA S.p.A;VOGHERA;Italy;45.028611;8.973333;Production of electricity
1404887;2014;Carbon dioxide (CO2);4.84;IMPIANTO TERMOELETTRICO DI FUSINA;VENEZIA;Italy;45.431389;12.245833;Production of electricity
1404889;2014;Carbon dioxide (CO2);0.366;SACCI SpA (già ADRIASEBINA SRL) - Stabilimento di Tavernola Bergamasca;TAVERNOLA BERGAMASCA;Italy;45.716667;10.033333;Manufacture of cement
1404900;2014;Carbon dioxide (CO2);0.128;STABILIMENTO DI PONTE DELLA PRIULA;SUSEGANA;Italy;45.815833;12.259722;Manufacture of lime and plaster
1404980;2014;Carbon dioxide (CO2);0.141;Polynt SpA  - Stabilimento di RAVENNA;RAVENNA;Italy;44.433333;12.2375;Manufacture of other organic basic chemicals
1404993;2014;Carbon dioxide (CO2);1.56;Raffineria ISAB Impianti SUD;PRIOLO GARGALLO;Italy;37.135556;15.219444;Manufacture of refined petroleum products
1405009;2014;Carbon dioxide (CO2);0.298;Novel S.p.A.;NOVARA;Italy;45.440579;8.616635;Production of electricity
1405020;2014;Carbon dioxide (CO2);0.179;Impianto di Termovalorizzazione di San Lazzaro;PADOVA;Italy;45.408333;11.923056;Treatment and disposal of non-hazardous waste
1405043;2014;Carbon dioxide (CO2);0.237;ALBAPOWER;ALBA;Italy;44.700833;8.028417;Production of electricity
1405067;2014;Carbon dioxide (CO2);0.197;CABOT ITALIANA S.p.A;RAVENNA;Italy;44.45;12.25;Manufacture of other inorganic basic chemicals
1405070;2014;Carbon dioxide (CO2);0.123;SILEA SPA;VALMADRERA;Italy;45.837778;9.358333;Treatment and disposal of non-hazardous waste
1405129;2014;Carbon dioxide (CO2);1.88;Raffineria di Milazzo S.C.p.A.;MILAZZO;Italy;38.2;15.266667;Manufacture of refined petroleum products
1405135;2014;Carbon dioxide (CO2);0.122;AGC FLAT GLASS ITALIA S.r.l. - SITO DI CUNEO;CUNEO;Italy;44.386667;7.590833;Manufacture of flat glass
1405159;2014;Carbon dioxide (CO2);1.1;Centrale Termoelettrica di cogenerazione di Moncalieri;MONCALIERI;Italy;44.994722;7.676389;Production of electricity
1405183;2014;Carbon dioxide (CO2);0.263;Centrale Termoelettrica di Piacenza;PIACENZA;Italy;45.05;9.7;Production of electricity
1405198;2014;Carbon dioxide (CO2);0.477;Cementeria di Fanna;FANNA;Italy;46.176111;12.7425;Manufacture of cement
1405255;2014;Carbon dioxide (CO2);0.226;CENTRALE TERMOELETTRICA SERMIDE;SERMIDE;Italy;44.983056;11.268611;Production of electricity
1405288;2014;Carbon dioxide (CO2);0.601;CENTRALE TERMOELETTRICA DI OSTIGLIA;OSTIGLIA;Italy;45.053333;11.138889;Production of electricity
1405296;2014;Carbon dioxide (CO2);0.258;UNICALCE SPA - Stabilimento di BREMBILLA;VAL BREMBILLA;Italy;45.788611;9.626111;Manufacture of lime and plaster
1405323;2014;Carbon dioxide (CO2);0.295;Cementeria di Samatzai;SAMATZAI;Italy;39.469722;9.024167;Manufacture of cement
1405338;2014;Carbon dioxide (CO2);0.262;Unità di  Bussines  Bastardo - Centrale Pietro Vannucci;GUALDO CATTANEO;Italy;42.893333;12.539722;Production of electricity
1405343;2014;Carbon dioxide (CO2);0.103;UNICALCE SPA - Stabilimento di Bernezzo;BERNEZZO;Italy;44.391111;7.4175;Manufacture of lime and plaster
1405383;2014;Carbon dioxide (CO2);0.17;Impianto di Termovalorizzazione Rifiuti;TRIESTE;Italy;45.611111;13.799444;Treatment and disposal of non-hazardous waste
1405408;2014;Carbon dioxide (CO2);0.929;RAFFINERIA SARPOM DI TRECATE;TRECATE;Italy;45.437778;8.789167;Manufacture of refined petroleum products
1405418;2014;Carbon dioxide (CO2);0.262;CENTRALI TERMOELETTRICHE DI PIOMBINO;PIOMBINO;Italy;42.940278;10.545556;Production of electricity
1405476;2014;Carbon dioxide (CO2);0.194;CENTRALE LAMARMORA;BRESCIA;Italy;45.516389;10.212222;Production of electricity
1405488;2014;Carbon dioxide (CO2);0.462;COLACEM S.P.A. - CEMENTERIA DI GHIGIANO;GUBBIO;Italy;43.284444;12.617778;Manufacture of cement
1405494;2014;Carbon dioxide (CO2);1.65;Enel Produzione SpA – Centrale Sulcis (Grazia Deledda);PORTOSCUSO;Italy;39.195278;8.4;Production of electricity
1405525;2014;Carbon dioxide (CO2);0.179;CENTRALE TURBOGAS DI TRAPANI;TRAPANI;Italy;37.999722;12.567222;Production of electricity
1405540;2014;Carbon dioxide (CO2);1.39;ENEL PRODUZIONE S.p.A.-CENTRALE “ARCHIMEDE” DI PRIOLO GARGALLO;PRIOLO GARGALLO;Italy;37.155556;15.168056;Production of electricity
1405574;2014;Carbon dioxide (CO2);0.514;Termica Milazzo Srl - centrale termoelettrica;MILAZZO;Italy;38.198056;15.267778;Production of electricity
1405586;2014;Carbon dioxide (CO2);0.381;CEMENTERIA DI MONSELICE S.P.A.;MONSELICE;Italy;45.253528;11.751814;Manufacture of cement
1405600;2014;Carbon dioxide (CO2);0.117;Centrale di Cogenerazione di Malpensa;FERNO;Italy;45.620278;8.739722;Production of electricity
1405605;2014;Carbon dioxide (CO2);0.228;Cementeria di Cagnano Amiterno;CAGNANO AMITERNO;Italy;42.463611;13.258611;Manufacture of cement
1405650;2014;Carbon dioxide (CO2);0.249;Stabilimento di Portovesme;PORTOSCUSO;Italy;39.214722;8.419722;Other non-ferrous metal production
1405663;2014;Carbon dioxide (CO2);0.273;Impianto di termovalorizzazione Silla 2;MILANO;Italy;45.504167;9.070556;Treatment and disposal of non-hazardous waste
1405669;2014;Carbon dioxide (CO2);0.249;ROQUETTE ITALIA S.P.A.;CASSANO SPINOLA;Italy;44.761111;8.856111;Manufacture of starches and starch products
1405712;2014;Carbon dioxide (CO2);0.117;Stabilimento trattamento rifiuti;CAPOTERRA;Italy;39.186111;9.017778;Treatment and disposal of non-hazardous waste
1405726;2014;Carbon dioxide (CO2);0.217;ACCIAIERIE BERTOLI SAFAU S.p.A.;POZZUOLO DEL FRIULI;Italy;45.995556;13.206944;Manufacture of basic iron and steel and of ferro-alloys
1405734;2014;Carbon dioxide (CO2);0.544;COLACEM S.P.A. - CEMENTERIA DI CARAVATE;CARAVATE;Italy;45.887222;8.666389;Manufacture of cement
1405740;2014;Carbon dioxide (CO2);0.181;AREA IMPIANTISTICA 2;MODENA;Italy;44.671389;10.943889;Treatment and disposal of non-hazardous waste
1405751;2014;Carbon dioxide (CO2);0.452;Centrale Termoelettrica di cogenerazione Torino Nord;TORINO;Italy;45.072303;7.678818;Production of electricity
1405753;2014;Carbon dioxide (CO2);0.278;IPLOM S.p.A. - Raffineria di Busalla;BUSALLA;Italy;44.575278;8.946667;Manufacture of refined petroleum products
1405778;2014;Carbon dioxide (CO2);0.123;IMPIANTO DI TERMOVALORIZZAZIONE DI RIFIUTI NON PERICOLOSI;CORIANO;Italy;44.616667;13.066667;Treatment and disposal of non-hazardous waste
1405782;2014;Carbon dioxide (CO2);0.12;TERMOUTILIZZATORE;BRESCIA;Italy;45.511944;10.211389;Treatment and disposal of non-hazardous waste
1405797;2014;Carbon dioxide (CO2);0.164;Stabilimento di Sora;SORA;Italy;41.699444;13.586944;Manufacture of corrugated paper and paperboard and of containers of paper and paperboard
1405801;2014;Carbon dioxide (CO2);0.378;CENTRALE TERMOELETTRICA DI VERZUOLO;VERZUOLO;Italy;44.594167;7.484722;Production of electricity
1405814;2014;Carbon dioxide (CO2);2.5;ENIPOWER S.P.A. STABILIMENTO DI FERRERA ERBOGNONE;FERRERA ERBOGNONE;Italy;45.099167;8.867778;Production of electricity
1405815;2014;Carbon dioxide (CO2);0.55;EniPower S.p.A. Stabilimento di Livorno;COLLESALVETTI;Italy;43.590833;10.4025;Production of electricity
1405865;2014;Carbon dioxide (CO2);0.117;ITALIANA COKE S.R.L.;CAIRO MONTENOTTE;Italy;44.380833;8.289722;Manufacture of coke oven products
1405881;2014;Carbon dioxide (CO2);0.281;STABILIMENTO DI DUINO;DUINO-AURISINA;Italy;45.793333;13.583056;Manufacture of paper and paperboard
1405926;2014;Carbon dioxide (CO2);0.962;ENEL PRODUZIONE SPA - CENTRALE TERMOELETTRICA “ETTORE MAJORANA” DI TERMINI IMERESE;TERMINI IMERESE;Italy;37.969167;13.748333;Production of electricity
1405928;2014;Carbon dioxide (CO2);0.168;Air Liquide Italia Produzione - Impianto Produzione Idrogeno Melilli;MELILLI;Italy;37.2;15.2;Manufacture of industrial gases
1405960;2014;Carbon dioxide (CO2);0.138;COMPLESSO IMPIANTISTICO VIA DIANA;FERRARA;Italy;44.865556;11.633889;Treatment and disposal of non-hazardous waste
1405968;2014;Carbon dioxide (CO2);0.295;CENTRALE TERMOELETTRICA DI CASSANO D'ADDA;CASSANO D'ADDA;Italy;45.511944;9.510278;Production of electricity
1405998;2014;Carbon dioxide (CO2);0.317;CEMENTERIA COSTANTINOPOLI SRL;BARILE;Italy;40.949722;15.673611;Manufacture of cement
1406020;2014;Carbon dioxide (CO2);0.436;TRM – TERMOVALORIZZATORE DEL GERBIDO;TORINO;Italy;45.038056;7.585556;Treatment and disposal of non-hazardous waste
1406033;2014;Carbon dioxide (CO2);0.202;UNICALCE SPA - Stabilimento di LECCO;LECCO;Italy;45.839167;9.418611;Manufacture of lime and plaster
1406078;2014;Carbon dioxide (CO2);0.488;Raffineria ISAB Impianti Nord;PRIOLO GARGALLO;Italy;37.139613;15.172039;Manufacture of refined petroleum products
1406108;2014;Carbon dioxide (CO2);0.467;En Plus;SAN SEVERO;Italy;41.657843;15.423745;Production of electricity
1406113;2014;Carbon dioxide (CO2);7.42;ILVA S.P.A. Stabilimento di Taranto;TARANTO;Italy;40.516667;17.2;Manufacture of basic iron and steel and of ferro-alloys
1406117;2014;Carbon dioxide (CO2);0.273;Centrale a ciclo combinato di Aprilia;APRILIA;Italy;41.579561;12.657168;Production of electricity
1406130;2014;Carbon dioxide (CO2);0.255;SET S.p.A.;TEVEROLA;Italy;41.008889;14.229722;Production of electricity
1406154;2014;Carbon dioxide (CO2);0.212;UNICALCE S.P.A.;NARNI;Italy;42.533333;12.466667;Manufacture of lime and plaster
1406155;2014;Carbon dioxide (CO2);0.285;Industria Cementi Giovanni Rossi S.p.A. - Cementeria di Piacenza;PIACENZA;Italy;45.049722;9.718611;Manufacture of cement
1406218;2014;Carbon dioxide (CO2);2.68;ISAB SUD IMPIANTO IGCC;PRIOLO GARGALLO;Italy;37.129167;15.202222;Production of electricity
1406282;2014;Carbon dioxide (CO2);0.13;Stabilimento di Trieste;TRIESTE;Italy;45.617222;13.766944;Manufacture of basic iron and steel and of ferro-alloys
1406283;2014;Carbon dioxide (CO2);0.387;Lomellina Energia S.r.l.;PARONA;Italy;45.286203;8.784925;Treatment and disposal of non-hazardous waste
1406284;2014;Carbon dioxide (CO2);1.78;CENTRALE TERMOELETTRICA DI MONFALCONE;MONFALCONE;Italy;45.796667;13.545556;Production of electricity
1406286;2014;Carbon dioxide (CO2);0.447;CENTRALE TORREVALDALIGA SUD;CIVITAVECCHIA;Italy;42.121111;11.768333;Production of electricity
1406306;2014;Carbon dioxide (CO2);0.338;Centrale termoelettrica di Termoli;TERMOLI;Italy;41.937222;15.000556;Production of electricity
1406334;2014;Carbon dioxide (CO2);0.189;Unità Produttiva Fassa di Montichiari;MONTICHIARI;Italy;45.459436;10.331592;Manufacture of lime and plaster
1406349;2014;Carbon dioxide (CO2);0.393;Servizi Milazzo Srl;MILAZZO;Italy;38.2;15.266667;Manufacture of industrial gases
1406355;2014;Carbon dioxide (CO2);0.105;Stabilimento di Fabriano;FABRIANO;Italy;43.324167;12.892222;Manufacture of paper and paperboard
1406372;2014;Carbon dioxide (CO2);0.309;Industria Cementi Giovanni Rossi S.p.A. - Cementeria di Pederobba;PEDEROBBA;Italy;45.877778;11.966667;Manufacture of cement
1406390;2014;Carbon dioxide (CO2);0.192;Centro Olio Val D’Agri;VIGGIANO;Italy;40.313611;15.897222;Extraction of crude petroleum
1406407;2014;Carbon dioxide (CO2);0.391;CENTRALE TERMOELETTRICA DI NAPOLI;NAPOLI;Italy;40.834444;14.301944;Production of electricity
1406487;2014;Carbon dioxide (CO2);0.118;FANTONI SPA - Divisione Pannelli e Colla;OSOPPO;Italy;46.2325;13.073889;Manufacture of veneer sheets and wood-based panels
1406515;2014;Carbon dioxide (CO2);0.52;Centrale di Livorno Ferraris;LIVORNO FERRARIS;Italy;45.2375;8.192778;Production of electricity
1406544;2014;Carbon dioxide (CO2);0.512;Centrale termoelettrica di Modugno;MODUGNO;Italy;41.08468;16.785768;Production of electricity
1406548;2014;Carbon dioxide (CO2);0.165;Cementeria di Sarche di Calavino;CALAVINO;Italy;46.040556;10.963889;Manufacture of cement
1406555;2014;Carbon dioxide (CO2);0.565;Stabilimento di Gubbio CEMENTERIE ALDO BARBETTI S.p.A.;GUBBIO;Italy;43.363611;12.546667;Manufacture of cement
1406571;2014;Carbon dioxide (CO2);0.205;Rizziconi Energia;RIZZICONI;Italy;38.4368;15.9816;Production of electricity
1406599;2014;Carbon dioxide (CO2);0.2;Unità operativa Mirafiori;TORINO;Italy;45.072222;7.678611;Steam and air conditioning supply
1406619;2014;Carbon dioxide (CO2);0.807;YARA ITALIA  SpA - STAB. FERRARA;FERRARA;Italy;44.853611;11.591389;Manufacture of fertilisers and nitrogen compounds
1406632;2014;Carbon dioxide (CO2);0.107;SAINT-GOBAIN GLASS ITALIA SPA;PISA;Italy;43.706111;10.385833;Manufacture of flat glass
1406654;2014;Carbon dioxide (CO2);0.476;CEMENTERIA DI AUGUSTA;AUGUSTA;Italy;37.194444;15.180556;Manufacture of cement
1406669;2014;Carbon dioxide (CO2);1.3;Centrale Vado Ligure;QUILIANO;Italy;44.276822;8.434319;Production of electricity
1406687;2014;Carbon dioxide (CO2);1.7;ESSO ITALIANA Raffineria di Augusta;AUGUSTA;Italy;37.221667;15.190556;Manufacture of refined petroleum products
1406690;2014;Carbon dioxide (CO2);0.584;HOLCIM (ITALIA) SPA unità produttiva di Ternate;COMABBIO;Italy;45.781389;8.68;Manufacture of cement
1406693;2014;Carbon dioxide (CO2);0.148;Cofely Italia S.p.a. - Centrale Termoelettrica di Cuneo c/o Michelin;CUNEO;Italy;44.691;7.923333;Production of electricity
1406720;2014;Carbon dioxide (CO2);0.105;Lazio Ambiente S.p.A.;COLLEFERRO;Italy;41.742087;12.994321;Treatment and disposal of non-hazardous waste
1406731;2014;Carbon dioxide (CO2);1.18;Stabilimento di Ferrara;FERRARA;Italy;44.85;11.583333;Production of electricity
1406757;2014;Carbon dioxide (CO2);0.135;Sito IPPC 'PAI - Polo Ambientale Integrato';PARMA;Italy;44.794605;10.328624;Treatment and disposal of non-hazardous waste
1406782;2014;Carbon dioxide (CO2);0.128;POLO ENERGETICO - REGGIO EMILIA;REGGIO NELL'EMILIA;Italy;44.7;10.616667;Steam and air conditioning supply
1406810;2014;Carbon dioxide (CO2);0.252;SOLVAY CHIMICA ITALIA S.p.A. ROSIGNANO;ROSIGNANO MARITTIMO;Italy;43.408889;10.473889;Manufacture of other inorganic basic chemicals
1406816;2014;Carbon dioxide (CO2);0.925;Centrale Termoelettrica di Candela;CANDELA;Italy;41.200833;15.475833;Production of electricity
1406831;2014;Carbon dioxide (CO2);0.384;CEMENTIR ITALIA S.p.A.;MADDALONI;Italy;41.050556;14.378333;Manufacture of cement
1406884;2014;Carbon dioxide (CO2);0.178;ENEL PRODUZIONE SPA - CENTRALE DI LA CASELLA;CASTEL SAN GIOVANNI;Italy;45.09;9.48;Production of electricity
1406888;2014;Carbon dioxide (CO2);0.102;Unità Operativa Parma;PARMA;Italy;44.833611;10.378333;Steam and air conditioning supply
1406903;2014;Carbon dioxide (CO2);0.104;SAINT GOBAIN VETRI S.P.A. - Stabilimento di Lonigo;LONIGO;Italy;45.418056;11.373056;Manufacture of hollow glass
1406904;2014;Carbon dioxide (CO2);0.137;Cementeria di Castrovillari;CASTROVILLARI;Italy;39.833333;16.233333;Manufacture of cement
1406920;2014;Carbon dioxide (CO2);2.74;Enel Produzione S.p.A. Centrale della Spezia “Eugenio Montale”;LA SPEZIA;Italy;44.111111;9.872222;Production of electricity
1406926;2014;Carbon dioxide (CO2);0.39;COLACEM S.P.A. - CEMENTERIA DI RAGUSA;RAGUSA;Italy;36.903056;14.725278;Manufacture of cement
1406933;2014;Carbon dioxide (CO2);0.205;Impianto Termovalorizzazione Rifiuti;GRANAROLO DELL'EMILIA;Italy;44.523889;11.431111;Treatment and disposal of non-hazardous waste
1406942;2014;Carbon dioxide (CO2);0.117;Pilkington Italia S.p.A.stabilimento di San Salvo;SAN SALVO;Italy;42.066667;14.75;Manufacture of flat glass
1406945;2014;Carbon dioxide (CO2);1.26;ERG Power Impianti Nord;PRIOLO GARGALLO;Italy;37.179167;15.1825;Production of electricity
